E_fst,E_fst_elstat,E_fst_VdW,E_fst_SP,group_size,type_of_complex_in_group,E_snd_SP,avg_E_fst,avg_E_snd_SP,E_third,alt_E_third,E_third_SP,avg_E_third,avg_alt_E_third,avg_E_third_SP,is_real
3342.01,1655.5,8472.0,55.24,18,middle,-5.92,3407.31,0,-505.91,-61.34,0,-379.6,-55.12,0,Yes
3436.37,1262.29,10443.09,-598.23,18,middle,-371.38,3271.4,-406.68,-501.72,0,-352.21,-452.71,0,-349.13,No
3518.83,1777.41,8546.5,-224.86,22,centroid,-169.97,3574.98,-120.18,-495.53,-100.46,-82.18,-457.96,-97.31,-78.08,Yes
3130.46,868.73,11038.19,-378.67,35,border,-255.74,3202.54,-208.48,-494.42,0,-203.87,-494.42,0,-203.87,No
3729.12,2157.9,7932.79,107.33,20,centroid,0,3422.86,0,-493.56,-123.99,0,-194.24,-70.27,0,Yes
3864.47,1913.58,9626.1,-179.72,33,border,-116.7,3523.55,-40.43,-477.09,-96.67,-69.13,-342.07,-76.83,-38.03,Yes
3176.28,2108.62,5342.7,6.16,17,border,-10.04,3349.91,0,-473.27,-81.49,0,-414.5,-71.77,-4.04,No
3353.68,1337.43,10004.87,-106.92,23,middle,-62.02,3352.51,-65.31,-467.94,-7.1,-58.28,-323.05,0,-66.3,No
3202.04,1317.04,9073.9,-491.6,18,border,-304.67,3214.63,-432.36,-465.01,-3.03,-205.63,-342.65,0,-291.14,No
3309.72,1291.37,10217.19,175.62,17,middle,0,3237.75,0,-456.08,-22.27,0,-437.51,-1.55,0,No
3346.76,2561.07,3861.09,-94.37,20,centroid,-30.67,3540.81,0,-445.51,-68.02,-65.92,-384.61,-57.63,-25.2,No
3229.4,1261.42,9884.6,62.6,25,centroid,0,3481.33,0,-442.36,-46.86,0,-372.92,-12.46,0,No
3414.18,1003.03,11993.29,-87.42,19,centroid,-34.53,3349.99,-39.45,-441.04,-105.3,-46.06,-186.65,-49.63,-24.63,Yes
3527.93,1040.72,12565.27,180.91,57,centroid,0,3535.63,0,-392.69,-105.55,0,-334.74,-62.39,0,Yes
3166.79,1213.95,9917.89,215.11,19,border,0,3325.38,0,-383.05,0,0,0,0,0,Yes
3431.92,1245.74,10926.79,-5.79,19,middle,0,3496.04,0,-352.34,-20.94,0,-119.43,0,0,No
3400.9,1917.28,7428.41,14.44,19,middle,-1.95,3508.1,-7.44,0,0,-21.25,0,0,-21.25,No
3241.51,1833.35,6761.78,-390.66,32,border,-278.65,3387.46,-201.73,0,0,-255.19,0,0,-255.19,No
3245.39,2287.63,4611.2,-248.62,17,border,-144.04,3303.01,-208.94,0,0,-121.62,0,0,-121.62,No
3632.6,1446.85,10904.99,-33.22,32,middle,-25.9,3648.67,-80.17,-1323.43,-163.02,-21.36,-1136.99,-131.13,-40.94,Yes
3941.94,1471.46,12312.69,-55.55,19,centroid,-21.71,3652.51,-12.73,-1166.54,-85.29,-50.47,-896.91,-76.98,-17.8,No
3594.8,610.38,14729.69,-269.36,20,centroid,-180.3,3322.3,-150.84,-1157.58,-67.72,-140.15,-896.24,-42.09,-119.03,No
3671.28,921.59,13866.1,164.7,37,centroid,0,3597.41,0,-1137.37,-95.11,0,-1039.47,-82.02,0,No
4046.01,1369.8,13485.69,146.55,18,centroid,0,3673.96,0,-1136.17,-119.91,0,-963.72,-107.0,0,No
3587.79,834.03,13555.69,-298.35,28,middle,-224.32,3408.63,-214.7,-1095.03,-77.28,-215.17,-889.37,-46.05,-190.44,No
3333.11,1001.42,11608.49,-69.96,19,border,0,3612.79,-109.56,-1090.18,-116.07,-17.04,-833.09,-98.29,-117.46,Yes
3730.15,915.34,13774.39,-419.52,36,centroid,-287.98,3460.62,-222.87,-1075.12,-84.06,-217.3,-887.36,-36.35,-127.7,No
3348.27,1260.88,10196.7,-336.33,27,middle,-214.04,3592.76,-185.48,-1072.22,-59.6,-180.77,-737.29,-36.32,-168.0,Yes
3361.63,1101.9,11508.89,294.28,20,centroid,0,3470.77,0,-1047.18,-146.75,0,-975.61,-114.96,0,No
3874.93,786.68,15112.29,-460.5,19,border,-319.71,3711.97,-226.18,-1043.32,-116.32,-299.86,-1043.32,-116.32,-299.86,No
3270.13,860.09,11823.38,-317.55,29,border,-216.57,3364.23,-278.07,-1035.48,-31.13,-175.73,-945.66,-28.69,-233.59,No
3394.47,492.05,14347.19,-230.89,21,centroid,-159.43,3431.75,-163.49,-1035.43,-26.76,-112.37,-922.11,-17.98,-103.84,No
3319.14,765.99,12631.19,-188.37,23,border,-96.66,3312.8,-108.28,-1034.75,-65.73,-103.05,-770.32,-24.56,-102.22,No
3305.4,1363.13,9440.82,-378.8,35,border,-277.39,3355.68,-255.4,-1027.75,-6.82,-249.63,-618.96,0,-246.27,Yes
3507.67,948.49,12629.81,-232.54,26,centroid,-123.78,3670.81,-131.09,-1023.8,-74.88,-114.75,-949.12,-57.23,-126.68,Yes
3380.32,648.01,13404.89,-359.27,20,middle,-244.43,3326.35,-205.01,-1023.47,-2.8,-246.42,-874.76,-0.76,-203.38,No
3407.45,1051.11,11493.7,-403.22,24,border,-260.76,3473.14,-227.23,-1017.0,-33.25,-227.93,-850.96,-14.0,-232.48,Yes
3695.53,1486.57,10977.28,-94.5,21,border,-48.94,3629.37,-42.67,-1016.71,-86.61,-33.02,-902.57,-72.22,-35.68,No
3991.18,1269.81,13350.49,-358.92,49,centroid,-220.28,3516.94,-226.63,-1009.41,-12.24,-165.17,-835.63,-16.13,-153.36,Yes
3368.35,1265.32,10407.2,-151.15,27,border,-75.33,3632.29,-100.8,-1009.05,-78.88,-71.78,-950.52,-94.45,-74.5,Yes
3415.19,590.74,13855.39,-373.61,26,middle,-256.42,3389.77,-258.64,-1007.96,-40.62,-207.41,-622.17,-14.79,-226.65,No
3342.95,1562.43,9117.69,301.1,20,middle,0,3521.23,0,-1005.39,-164.88,0,-833.96,-146.9,0,No
3582.24,1429.47,10695.79,-95.29,20,middle,-28.38,3485.65,-40.35,-1004.45,-15.55,-45.31,-815.32,-22.06,-50.11,No
3352.05,1006.79,11540.8,-259.72,25,border,-146.51,3344.26,-111.09,-1001.36,-56.62,-125.01,-945.52,-47.4,-118.57,No
3347.68,446.22,14386.5,-169.13,31,middle,-123.15,3320.4,-122.46,-1000.03,-35.73,-107.28,-885.59,-34.01,-88.89,No
3251.11,1042.01,11214.08,236.02,21,border,0,3422.06,0,-998.9,-84.48,0,-849.59,-69.59,0,No
3505.99,552.45,14502.58,-371.15,23,middle,-239.06,3406.8,-200.28,-990.89,-53.57,-189.73,-977.15,-45.86,-181.73,No
3330.13,1090.81,11011.89,-258.59,20,centroid,-139.23,3302.52,-136.27,-985.31,-48.42,-95.43,-748.76,-37.17,-96.64,No
3829.23,544.98,16343.99,-108.18,31,centroid,-54.31,3487.64,-52.12,-983.54,0,-51.24,-825.41,0,-51.46,No
3282.17,957.33,11551.31,-102.02,33,border,-44.43,3394.35,-95.57,-983.52,-8.53,-80.33,-830.06,0,-83.03,No
4143.11,886.09,16415.29,182.23,18,border,0,3635.47,0,-982.05,-25.42,0,-829.58,0,0,No
3654.12,1040.93,12852.01,-299.5,20,centroid,-194.72,3494.37,-180.62,-981.2,-10.67,-166.93,-669.48,0,-151.2,Yes
3260.31,151.22,15768.68,312.49,30,border,0,3600.78,0,-973.46,-53.28,0,-928.07,-73.11,0,No
3276.48,749.5,12671.48,51.19,22,middle,0,3435.7,0,-971.91,-36.2,0,-737.36,-36.57,0,Yes
3380.32,421.39,14793.3,-1.88,18,centroid,0,3386.95,0,-970.5,-60.66,0,-894.11,-71.81,0,No
3474.13,1080.02,11735.81,-328.62,18,middle,-184.1,3394.9,-238.72,-966.59,0,-152.79,-817.88,0,-176.36,Yes
3617.64,948.12,13151.71,-274.21,23,middle,-199.55,3435.31,-209.65,-966.0,-9.72,-175.32,-818.32,-10.53,-193.44,No
3845.73,1003.01,14331.8,165.45,18,centroid,0,3648.53,0,-965.63,-83.43,0,-474.05,-67.58,0,No
3343.96,954.49,11605.49,-478.59,36,border,-361.11,3455.68,-282.53,-965.44,-64.15,-305.66,-863.26,-29.58,-271.6,No
3564.37,982.39,12890.28,-27.44,27,border,0,3509.0,-69.87,-963.43,-48.27,0,-873.39,-71.04,-52.64,Yes
4007.27,1761.19,11042.29,-263.35,22,middle,-162.39,3679.13,-114.25,-955.66,-60.18,-145.09,0,0,-105.36,Yes
3398.29,161.28,16034.69,-210.49,17,border,-129.12,3569.83,-211.91,-949.51,-106.93,-86.5,-717.28,-51.56,-144.75,No
3374.51,786.83,12807.61,-183.11,36,middle,-40.67,3589.22,-60.94,-947.45,-17.71,-21.95,-806.49,-29.46,-22.03,Yes
3438.11,1615.46,9050.39,-88.0,18,centroid,-63.02,3450.86,-69.44,-944.71,-97.0,-75.38,-734.78,-71.65,-96.96,No
3280.17,970.91,11388.59,-220.8,18,border,-121.54,3399.76,-136.95,-943.4,-23.85,-117.71,-715.26,0,-148.87,No
3294.52,485.13,13869.67,-248.14,36,middle,-158.58,3358.13,-185.63,-940.2,-21.44,-151.07,-883.36,-29.5,-138.55,No
3583.82,1101.7,12123.51,-401.93,20,border,-267.02,3592.25,-238.17,-937.18,-4.52,-239.2,-802.79,0,-218.17,Yes
3314.77,921.59,11793.07,-241.97,27,centroid,-156.47,3346.16,-146.25,-936.67,-63.67,-109.71,-837.36,-80.94,-114.93,No
3736.43,941.02,14017.49,56.62,24,centroid,0,3573.55,0,-935.15,-99.19,0,-798.8,-74.08,0,Yes
3316.28,697.72,12975.09,-164.77,18,middle,-116.7,3394.35,-93.28,-929.43,-24.34,-139.18,-657.02,-4.29,-97.29,No
3378.03,239.95,15708.8,25.79,20,centroid,0,3446.9,0,-927.51,0,0,-806.21,0,0,No
3476.37,270.17,16171.18,196.23,17,centroid,0,3512.4,0,-927.4,-88.48,0,-719.84,-32.58,0,No
3608.33,456.83,15791.69,47.86,19,centroid,0,3711.23,0,-917.23,-22.06,0,-847.59,-44.94,0,No
3301.48,323.0,14829.49,-88.06,18,centroid,-54.19,3348.09,-111.42,-914.85,0,-34.78,-877.67,0,-85.79,No
3309.84,502.24,14160.7,171.75,18,border,0,3708.52,0,-911.81,-60.6,0,-702.29,-52.69,0,No
3669.4,1286.02,11654.0,-368.03,36,middle,-229.67,3635.67,-232.21,-908.14,-14.41,-242.59,-710.09,0,-231.46,Yes
3709.64,1025.06,13271.2,-212.34,22,centroid,-124.57,3411.59,-148.03,-902.97,0,-136.23,-772.16,0,-163.69,Yes
3714.47,990.38,13409.1,-295.89,52,centroid,-195.44,3564.42,-221.37,-900.49,-26.53,-185.98,-852.37,-10.24,-203.08,Yes
3496.28,1225.57,10994.4,-502.83,23,middle,-296.83,3527.31,-234.79,-899.63,-9.24,-231.04,-795.04,0,-209.22,Yes
3345.95,1124.73,11041.78,-90.07,18,middle,-35.7,3449.43,-16.22,-891.2,-43.85,-66.64,-819.21,-29.54,0,Yes
3590.02,911.83,13015.4,-525.81,25,centroid,-351.6,3467.01,-325.42,-887.95,-31.25,-270.9,-710.26,-16.6,-288.8,No
3625.65,956.23,13149.69,-276.32,17,centroid,-120.99,3530.57,-179.02,-874.22,0,-132.3,-687.55,0,-165.74,No
3526.08,1102.28,12210.9,128.68,23,middle,0,3601.19,0,-867.69,-66.44,0,-664.35,-41.51,0,No
3295.22,1166.83,10386.8,-357.15,55,middle,-237.62,3504.14,-191.79,-862.69,-53.03,-221.63,-847.11,-32.42,-199.2,Yes
3233.5,703.05,12742.88,126.88,20,border,0,3491.18,0,-862.0,-70.43,0,-811.87,-29.27,0,Yes
3733.01,1177.21,12579.2,-279.74,39,centroid,-167.14,3458.01,-117.53,-859.93,-20.64,-153.32,-844.65,-25.57,-151.92,Yes
3404.75,1227.73,10888.6,4.89,17,border,0,3511.44,-121.47,-859.77,-61.51,-12.9,-682.36,-25.04,-99.75,No
3716.5,759.24,14572.2,-299.71,28,centroid,-225.29,3537.07,-274.56,-852.52,-57.64,-178.84,-806.62,-42.81,-205.96,No
3791.44,1541.25,11129.3,-170.33,21,centroid,-85.29,3656.11,-75.82,-850.8,-12.7,-91.38,-844.46,0,-99.2,No
3270.73,575.04,13368.19,-154.31,30,border,-76.66,3358.38,-164.63,-840.44,0,-76.8,-715.16,0,-148.99,No
3260.8,842.33,11996.19,-134.59,40,border,-71.16,3378.87,-157.05,-837.62,-49.14,-73.31,-698.36,-53.7,-123.27,No
3472.4,962.55,12540.89,-11.72,25,centroid,-23.45,3619.18,-3.52,-836.89,-51.28,0,-733.96,-46.26,0,Yes
3354.53,293.81,15488.19,258.41,20,middle,0,3532.24,0,-830.12,-21.42,0,-742.26,-24.26,0,No
3354.47,1568.72,8825.31,-144.8,21,border,-98.43,3394.78,-94.02,-828.84,-57.74,-140.43,0,0,-107.9,Yes
3309.93,390.17,14596.2,-3.65,23,centroid,-5.88,3613.41,-68.13,-828.34,-32.39,0,-688.43,-11.16,-15.14,Yes
3995.54,1299.57,13264.59,-301.39,30,middle,-145.3,3729.98,-130.73,-827.03,-66.76,-167.2,-772.89,-34.74,-132.84,Yes
3416.82,400.95,14986.3,-130.27,22,middle,-84.37,3363.11,-41.06,-824.89,0,-58.68,-546.07,0,-37.66,No
3270.37,672.74,12927.41,-85.04,17,centroid,-81.72,3502.33,-102.07,-824.88,-25.88,-85.8,-555.04,0,-84.6,No
3235.28,1317.87,9538.08,-68.56,21,border,-25.52,3518.99,-9.1,-824.02,0,-23.03,-612.92,-5.11,-17.06,No
3398.59,106.17,16494.39,45.18,23,centroid,0,3559.51,0,-820.09,-64.96,0,-662.22,-59.75,0,No
3604.42,644.62,14723.2,-106.16,21,middle,-42.93,3469.51,0,-812.41,0,0,-736.51,0,0,No
3466.98,877.2,12682.29,-373.25,31,middle,-236.14,3405.89,-194.19,-790.25,-8.1,-186.32,-773.01,0,-166.43,Yes
3617.89,1029.14,12787.59,-218.64,27,centroid,-118.88,3385.55,-97.47,-782.8,-16.75,-90.47,-664.27,-3.92,-80.38,No
3342.93,62.62,16260.29,-197.75,20,centroid,-146.59,3531.21,-186.95,-774.75,-28.4,-135.69,0,0,-204.68,No
3420.19,1064.6,11606.09,-240.63,25,middle,-138.57,3363.53,-174.99,-769.56,-81.29,-116.8,-673.48,-81.31,-122.66,No
3694.12,1445.6,10954.1,-403.9,25,middle,-256.9,3419.41,-233.62,-762.63,-25.76,-227.08,-703.0,-12.22,-220.13,Yes
3567.94,1028.09,12542.19,-219.88,29,centroid,-133.78,3423.51,-121.29,-753.56,-17.71,-94.32,-598.76,-11.73,-92.88,No
3465.6,1292.48,10997.88,185.16,17,border,0,3526.08,0,-749.75,-51.59,0,-667.43,-35.59,0,No
3435.3,1088.07,11480.7,-357.63,28,centroid,-208.31,3596.74,-213.22,-721.35,0,-209.8,-661.2,0,-226.68,Yes
3530.92,247.16,16743.08,454.0,18,middle,0,3617.43,0,-719.66,-68.59,0,-572.3,-51.76,0,No
3503.19,1114.4,11635.78,-431.41,27,middle,-252.24,3359.47,-239.98,-717.28,-12.58,-207.31,-421.86,0,-210.04,Yes
4302.26,1037.83,16150.88,-239.77,20,centroid,-148.82,3770.95,-83.15,-669.35,-60.08,-84.09,-564.51,-32.17,-13.66,No
3330.31,917.35,11859.48,-287.46,40,middle,-187.68,3436.2,-129.89,-648.05,0,-148.51,-584.08,0,-123.25,Yes
3373.83,237.28,15639.9,-60.01,25,border,-56.78,3419.87,0,-630.91,0,-48.34,-449.57,0,-25.41,No
3610.16,430.57,15809.9,-123.25,20,centroid,-31.11,3498.98,-59.93,-594.58,-26.92,-1.36,-585.27,-0.65,0,Yes
3524.86,747.53,13698.28,-263.75,19,border,-131.0,3497.7,-117.05,-587.6,-14.91,-204.28,0,0,-185.33,No
3927.37,1389.38,12657.79,-45.09,22,centroid,0,3595.22,0,-416.47,-45.03,-34.24,0,0,-16.92,No
3278.74,1506.41,8695.73,-232.3,29,middle,-168.7,3370.06,-140.68,-298.08,0,-132.1,-298.08,0,-132.1,No
3739.28,1492.79,10960.99,-380.06,25,middle,-284.96,3500.12,-191.28,-72.63,0,-167.19,0,0,-207.31,No
3836.89,1382.16,12085.57,-263.29,24,middle,-188.99,3843.84,-215.55,-2472.1,-73.33,-201.92,-2181.11,-39.19,-234.41,Yes
3786.91,1309.93,12228.7,-218.69,18,centroid,-161.5,3992.98,-216.3,-2467.51,-166.69,-106.32,-2382.37,-154.67,-95.77,No
3758.84,851.81,14344.38,-267.09,18,border,-130.62,3860.73,0,-2446.44,-55.09,-93.69,-1784.01,-17.0,-1.36,No
4138.86,1344.69,13774.4,-275.07,18,centroid,-135.03,3994.32,-116.83,-2395.39,-163.19,-125.49,-2314.26,-105.56,-125.45,Yes
4509.16,1104.18,16788.19,-331.4,24,centroid,-209.96,4472.96,-229.12,-2394.25,-160.07,-207.0,-2064.92,-109.65,-190.04,No
4640.35,1846.81,13834.29,-186.8,23,centroid,-180.87,4279.61,-195.01,-2340.36,-63.55,-98.85,-2101.7,-31.47,-122.07,No
4673.62,986.61,18277.29,-220.85,25,centroid,-104.83,4763.44,-169.07,-2338.73,-146.12,-178.02,0,0,-268.64,No
3868.12,1141.8,13481.6,-210.05,30,centroid,-148.02,4021.95,-88.54,-2337.85,-52.61,-121.62,-2018.27,-40.79,-150.1,No
3806.72,1673.09,10485.29,-256.02,20,centroid,-158.92,3931.61,-127.4,-2324.78,-24.86,-153.44,-2215.61,-20.8,-86.62,No
3844.27,601.0,16222.5,8.62,18,border,-0.89,4075.14,-84.23,-2313.55,-22.13,-58.34,-2150.13,-28.14,-66.82,No
3995.59,2281.9,8217.08,-491.86,18,border,-344.42,3947.02,-215.76,-2310.78,-55.3,-220.73,-2150.18,-64.56,-181.34,Yes
3800.39,455.64,16719.81,-5.51,21,middle,0,3876.11,-13.87,-2309.37,-8.22,-0.45,-2151.44,-6.83,-6.82,No
4063.93,1429.26,13013.76,-223.44,23,centroid,-118.69,3922.16,-110.11,-2307.72,-10.57,-125.81,-2077.72,-19.87,-142.27,No
4315.32,1108.34,15800.99,-327.46,19,centroid,-200.19,4427.94,-205.32,-2302.77,-108.6,-226.09,-2047.86,-69.22,-210.32,No
4708.04,2625.28,10032.1,-534.36,18,centroid,-364.44,4212.54,-322.31,-2298.56,-95.52,-288.69,-2102.05,-89.5,-282.52,No
3966.34,1389.39,12647.67,-331.92,19,middle,-195.23,3975.74,-198.14,-2295.3,-96.87,-136.27,-1281.61,-26.79,-156.9,Yes
3822.77,1474.16,11611.39,-184.29,28,centroid,-99.39,4095.24,-105.46,-2293.14,-87.34,-104.97,-2045.64,-81.07,-129.51,No
4037.11,1104.75,14564.48,-136.21,24,middle,-52.95,4059.69,-136.48,-2283.69,-85.85,-98.48,-1822.32,-75.97,-104.89,No
3849.68,828.14,14892.89,-300.78,23,border,-218.06,3927.2,-193.96,-2279.76,-45.43,-243.84,-1708.81,-0.54,-209.75,No
3909.98,1773.17,10513.9,-238.2,23,centroid,-155.48,3970.25,-85.41,-2278.64,-60.09,-132.56,-2009.41,-2.67,-13.11,No
4392.86,1587.22,13763.08,-371.15,32,centroid,-230.96,4061.94,-181.85,-2269.15,-77.73,-191.73,-1855.59,-48.31,-146.97,Yes
4667.56,1494.02,15595.5,-381.09,21,border,-238.04,4149.79,-247.51,-2264.94,-116.8,-200.21,-2060.95,-95.66,-210.28,No
3779.84,345.23,17050.29,-171.87,19,border,-104.53,3959.12,-141.43,-2261.9,0,-56.18,-2233.62,0,-100.21,No
4056.97,972.18,15248.6,-245.46,40,centroid,-114.52,3982.55,-131.25,-2259.37,-71.1,-121.95,-1934.45,-77.99,-140.33,Yes
4026.1,1336.32,13264.98,-257.48,20,middle,-186.14,3992.41,-190.84,-2258.52,-86.38,-190.84,-1958.61,-42.11,-176.63,No
4239.75,1980.84,11103.9,-266.96,24,centroid,-183.19,4055.03,-166.87,-2253.13,-70.97,-173.66,0,0,-197.88,No
3923.25,941.88,14771.58,-189.36,21,centroid,-117.09,3951.95,-96.59,-2252.23,-52.2,-106.42,-2113.61,-16.89,-45.93,Yes
3858.27,879.37,14784.8,-153.62,23,centroid,-55.76,4060.8,-109.51,-2248.73,-77.27,-14.58,-2146.94,-83.83,-58.92,No
3836.2,1398.42,11863.89,-454.99,20,border,-291.45,3883.87,-190.28,-2247.55,0,-286.49,-1965.61,0,-211.89,No
4649.16,1870.3,13645.09,-348.88,23,middle,-233.58,4695.06,-227.71,-2242.97,-137.88,-163.23,-1891.26,-89.3,-208.81,No
3803.68,1350.43,12019.89,-344.95,18,middle,-218.36,3856.96,-162.22,-2242.87,0,-182.94,-1996.39,0,-177.6,Yes
4776.55,1189.95,17640.3,-409.83,23,border,-253.51,4922.47,-381.29,-2226.19,-92.37,-315.09,-2016.52,-125.84,-387.21,No
5109.75,2615.85,12242.79,-317.35,19,middle,-171.22,4203.05,-122.58,-2225.08,-70.6,-218.7,-1817.24,-44.07,-146.29,No
3765.79,1299.15,12060.26,-382.11,26,centroid,-255.0,3846.19,-204.34,-2224.02,0,-187.87,-2005.41,-6.93,-138.95,Yes
4059.7,1130.66,14348.99,-414.76,19,border,-290.9,4421.76,-275.51,-2223.51,-126.06,-230.19,-1735.2,-93.87,-269.09,No
3985.73,811.7,15703.2,-233.72,23,border,-128.97,4491.91,-170.64,-2216.81,-54.54,-119.26,-2033.24,-55.65,-151.66,No
5167.36,1758.08,16688.39,-501.23,23,centroid,-323.82,5130.99,-250.73,-2207.93,-179.38,-290.43,-1946.2,-141.76,-244.45,No
3884.9,667.64,16127.76,58.04,23,middle,0,3954.42,0,-2204.56,0,0,-2046.9,0,0,No
3981.0,920.02,15184.18,-169.0,31,middle,-117.27,3948.53,-58.67,-2198.41,-17.28,-78.6,-2045.78,-22.17,-68.01,No
4038.49,1384.59,13055.18,-300.04,19,middle,-125.01,3967.44,-181.75,-2197.69,-32.28,-110.72,-1872.42,-43.41,-120.61,Yes
3801.56,1299.53,12270.57,-335.4,26,centroid,-189.15,3903.77,-148.38,-2185.49,-36.5,-197.5,-1901.57,-8.51,-179.22,No
3755.3,1112.24,12822.59,-549.8,22,border,-348.49,3864.8,-375.4,-2180.73,-64.77,-301.04,-2104.01,-138.15,-280.58,No
3770.65,698.71,15082.68,-387.83,20,middle,-198.65,3939.42,-207.66,-2179.56,-15.8,-218.89,-1920.0,-16.28,-221.26,No
4282.42,1328.13,14522.48,-348.5,18,centroid,-246.08,4232.26,-254.59,-2171.58,-60.64,-214.28,-2087.4,-99.89,-231.66,No
4684.89,1369.33,16238.19,-475.47,21,border,-331.54,4089.15,-258.48,-2165.91,-186.85,-299.52,-2040.35,-137.72,-305.58,No
4180.91,1305.79,14212.31,-228.63,32,border,-135.35,3981.25,-145.34,-2164.59,-59.5,-100.34,-2077.68,-75.92,-118.34,Yes
3856.9,1286.02,12633.69,-309.01,28,border,-203.67,4061.18,-241.59,-2163.58,-33.87,-195.74,-2041.33,-66.16,-228.35,No
3992.39,922.4,15277.26,-101.83,56,centroid,0,3986.96,-6.43,-2158.32,-0.4,0,-2002.94,0,0,No
3903.06,2018.85,9269.42,-212.32,24,centroid,-102.02,3942.36,-113.23,-2139.05,0,-122.17,-2139.05,0,-122.17,No
4075.05,1446.64,12901.39,-336.88,22,centroid,-183.78,3959.57,-164.77,-2134.76,-59.6,-148.8,-1748.9,-41.5,-188.02,Yes
4122.22,2992.71,5316.49,-463.49,20,border,-377.48,4000.31,-246.24,-2126.33,-107.45,-372.85,-1853.0,-65.39,-306.13,No
4608.87,2285.34,11374.89,-339.88,21,middle,-247.66,4112.14,-161.58,-2120.23,-63.01,-197.49,0,0,-181.19,No
4686.62,2226.13,12073.19,-320.93,40,centroid,-170.43,4034.83,-217.83,-2120.22,-17.21,-164.09,-2034.61,-17.33,-186.29,No
3925.88,703.38,16230.98,165.84,23,centroid,0,3965.9,0,-2116.94,0,0,-1921.58,0,0,No
4658.66,1066.27,17792.88,-236.75,21,centroid,-132.66,4645.08,-134.96,-2114.14,-153.67,-150.4,-1497.09,-95.06,-163.35,No
4470.95,1239.08,15875.88,-396.87,23,middle,-260.8,4273.84,-285.49,-2113.58,-85.32,-248.09,-1934.42,-112.41,-262.31,No
4494.54,2432.03,9917.6,-552.96,22,border,-388.34,4375.81,-381.64,-2105.22,-129.08,-425.92,-1962.15,-142.81,-441.25,No
3765.38,1898.89,9151.57,-253.19,18,border,-138.56,3881.98,-135.4,-2098.91,-103.68,-43.38,-2035.44,-67.45,-75.72,No
4752.57,2243.16,12126.59,-588.64,18,border,-318.59,4736.73,-476.43,-2097.75,-118.87,-312.01,-1925.09,-118.14,-356.19,No
3783.55,1483.28,11043.9,-640.47,20,centroid,-384.11,3839.07,-419.11,-2096.69,-41.6,-354.12,-1800.43,-10.91,-367.84,No
4096.9,1103.57,14693.7,-382.15,35,middle,-231.13,4004.23,-221.67,-2082.94,0,-202.95,-1971.26,0,-207.49,No
3941.99,893.25,15017.68,-316.41,18,border,-214.7,3999.89,-102.42,-2081.42,-130.06,-100.87,-2007.67,-15.21,-54.25,No
3849.79,952.66,14241.29,-342.04,19,middle,-197.03,3923.33,-212.12,-2067.47,0,-154.09,-1748.05,0,-152.25,No
4060.69,842.8,15969.89,-167.39,19,centroid,-118.27,4002.49,-129.42,-2059.35,-40.01,-78.68,-1866.96,0,-85.83,No
4060.71,1347.88,13179.61,-538.39,22,centroid,-328.59,3918.78,-293.62,-2046.28,-56.49,-314.79,-1884.32,-45.61,-312.59,No
4184.3,1272.38,14320.09,-335.26,21,border,-244.87,4053.2,-171.26,-2040.99,-42.21,-218.62,-1196.9,0,-194.48,No
3838.9,1592.73,10759.3,-660.2,36,centroid,-373.98,3869.96,-380.86,-2028.94,0,-333.58,-1807.62,0,-372.91,No
4603.58,1856.36,13336.99,-558.78,26,middle,-325.97,4417.63,-329.67,-2009.38,-140.47,-407.24,-1792.13,-125.35,-388.0,No
3776.49,944.17,13984.1,-248.5,18,border,-140.7,3959.27,-151.34,-1992.8,-91.24,-206.46,-1992.8,-91.24,-206.46,No
3815.97,1159.13,13122.3,-226.7,24,border,-139.29,3902.16,-203.73,-1983.5,0,-102.85,-1890.36,-16.25,-156.85,No
3847.81,685.93,15512.4,-415.78,30,centroid,-215.42,3875.02,-202.7,-1983.09,-15.86,-223.89,0,0,-217.6,No
4481.51,2177.46,11088.09,-604.99,25,centroid,-368.83,4359.37,-397.92,-1980.37,-85.23,-357.26,-1674.85,-71.37,-386.66,No
4049.99,1553.04,11963.0,-730.43,68,centroid,-433.24,3879.95,-381.98,-1958.9,0,-411.14,-1860.12,0,-425.3,No
4122.09,1033.39,15399.4,-61.72,21,middle,-17.41,4236.62,-37.24,-1935.89,-55.32,-1.37,-1753.08,-36.07,-6.88,No
3783.35,1236.48,12571.99,-227.31,18,border,-122.8,3977.19,-11.88,-1925.56,0,-127.42,-1696.53,0,-42.21,No
3778.82,1748.71,10074.5,-106.44,22,middle,-44.21,3958.57,-87.84,-1914.02,-53.3,-103.23,-1743.99,-73.46,-101.23,No
4115.34,570.18,17696.48,-41.05,18,centroid,-62.36,3929.85,-53.28,-1911.03,-33.12,-23.41,-1911.03,-33.12,-23.41,No
3942.47,1754.38,10730.48,-293.95,18,centroid,-186.03,4001.25,-200.28,-1903.29,-120.7,-209.32,0,0,-262.42,No
3806.24,1098.1,13097.2,-620.94,18,border,-367.16,3921.13,-386.11,-1893.57,0,-325.93,-1850.78,0,-316.91,No
5061.88,1613.79,17169.3,-99.56,23,centroid,-46.31,4294.29,-69.71,-1892.39,-58.76,0,-1888.99,-11.84,0,No
3765.44,1294.2,12447.4,127.68,29,border,0,3960.53,0,-1885.47,-66.36,0,-1885.47,-66.36,0,No
